gid	HCT116_ctrl1	HCT116_ctrl2	HCT116_ctrl3	HCT116_curcumin1	HCT116_curcumin2	HCT116_curcumin3
ENSG00000174408	0	0	0	0	0	0
ENSG00000277863	0	0	0	0	0	0
ENSG00000279157	0	0	0	0	0	0
ENSG00000227659	3	0	0	4	0	0
ENSG00000231019	0	0	0	0	0	0
ENSG00000225289	0	0	0	0	0	0
ENSG00000285811	0	0	0	0	0	0
ENSG00000283130	0	0	0	0	0	0
ENSG00000293354	0	0	0	0	0	0
ENSG00000235097	0	0	2	0	0	12
ENSG00000189403	6679	13333	9930	3605	5061	5846
ENSG00000213411	0	0	8	33	12	2
ENSG00000232489	0	0	1	5	2	0
ENSG00000224117	0	0	0	0	0	0
ENSG00000132952	909	818	1031	5566	3287	2605
ENSG00000275788	0	0	0	0	0	0
ENSG00000132965	0	0	0	97	34	31
ENSG00000102802	0	2	0	28	0	10
ENSG00000175664	0	0	0	21	4	4
ENSG00000152484	1919	1788	1690	716	628	553
ENSG00000201242	0	0	0	0	0	0
ENSG00000122034	2284	3231	2803	2771	3358	3406
ENSG00000122033	246	217	358	172	145	208
ENSG00000252499	0	0	0	0	0	0
ENSG00000235532	0	0	0	0	0	0
ENSG00000232701	0	0	0	0	0	0
ENSG00000177596	0	0	0	0	0	0
ENSG00000236678	0	0	0	0	0	0
ENSG00000152767	3391	2828	2743	1894	1719	1799
ENSG00000139797	2	0	0	0	0	0
ENSG00000222969	0	0	0	0	0	0
ENSG00000263399	0	0	0	0	0	0
ENSG00000269189	1	2	0	0	0	0
ENSG00000269599	0	0	0	0	0	0
ENSG00000231194	0	0	0	3	0	0
ENSG00000233695	470	235	396	210	109	222
ENSG00000279770	0	0	0	0	0	0
ENSG00000184497	257	171	268	272	362	354
ENSG00000274766	0	2	1	0	0	4
ENSG00000293677	0	0	0	0	0	0
ENSG00000229373	0	0	0	0	0	0
ENSG00000283199	42	42	20	4	2	0
ENSG00000227352	0	0	0	0	0	0
ENSG00000285856	8	0	0	7	3	0
ENSG00000275248	0	0	0	0	0	0
ENSG00000201161	0	0	0	0	0	0
ENSG00000274331	0	0	0	0	0	0
ENSG00000231428	0	0	0	0	0	0
ENSG00000265885	0	0	0	0	0	0
ENSG00000187498	10	6	6	18	0	0
ENSG00000279237	0	0	0	0	0	0
ENSG00000276765	0	0	0	0	0	0
ENSG00000231879	0	0	0	0	0	0
ENSG00000228074	0	0	0	0	0	0
ENSG00000228473	0	0	0	0	0	0
ENSG00000266052	0	0	0	0	0	0
ENSG00000165300	2	0	0	0	0	0
ENSG00000223404	0	0	0	0	0	0
ENSG00000277640	0	0	0	0	0	0
ENSG00000272046	0	0	0	0	0	0
ENSG00000232204	0	0	0	0	0	0
ENSG00000276436	0	6	4	0	2	0
ENSG00000226792	0	0	0	0	4	0
ENSG00000214178	0	0	0	0	0	0
ENSG00000282864	0	0	0	0	0	0
ENSG00000133103	1072	968	1195	423	487	540
ENSG00000264171	0	0	0	0	0	0
ENSG00000200526	0	0	0	0	0	0
ENSG00000224351	0	0	0	0	0	0
ENSG00000290704	0	0	0	0	0	0
ENSG00000102445	92	38	126	8	20	32
ENSG00000278496	0	2	0	0	0	0
ENSG00000122026	14749	13508	20775	53445	43932	41408
ENSG00000207500	0	0	0	0	0	0
ENSG00000207051	0	0	0	0	0	0
ENSG00000122035	166	209	217	608	396	461
ENSG00000252247	0	0	0	3	0	0
ENSG00000293701	0	0	0	0	0	0
ENSG00000293703	0	0	0	0	0	0
ENSG00000231473	2	8	12	16	12	14
ENSG00000293729	0	0	0	0	0	0
ENSG00000289878	0	0	2	8	13	10
ENSG00000289125	0	0	0	0	0	0
ENSG00000293794	0	0	0	6	0	0
ENSG00000293803	0	0	0	0	0	0
ENSG00000293839	0	0	0	12	0	6
ENSG00000232685	0	0	0	0	0	0
ENSG00000293895	0	0	0	0	0	0
ENSG00000293906	0	0	0	11	4	6
ENSG00000293993	2	0	4	6	13	4
ENSG00000294000	0	0	0	0	0	0
ENSG00000294016	0	0	0	0	0	0
ENSG00000294033	0	0	0	0	0	4
ENSG00000278338	2	2	16	0	28	4
ENSG00000294074	0	0	0	3	0	0
ENSG00000294096	0	0	0	0	0	0
ENSG00000237637	0	0	0	16	0	0
ENSG00000294129	0	0	0	0	0	0
ENSG00000294130	0	0	0	0	0	0
ENSG00000294162	0	0	0	0	0	0
ENSG00000276476	0	0	0	0	0	0
ENSG00000294266	0	0	0	0	0	0
ENSG00000294291	0	0	2	0	0	0
ENSG00000226370	0	0	0	0	0	0
ENSG00000294312	0	0	0	6	0	0
ENSG00000293412	60	19	56	10	7	0
ENSG00000294374	0	0	0	10	8	0
ENSG00000294408	6	5	0	2	10	6
ENSG00000294492	0	0	0	0	0	0
ENSG00000225579	2	0	0	0	0	0
ENSG00000294543	0	0	0	8	0	0
ENSG00000294555	0	0	0	0	0	0
ENSG00000236133	0	0	0	0	0	0
ENSG00000294610	0	0	0	0	2	0
ENSG00000294617	0	0	0	0	0	0
ENSG00000294632	0	0	0	0	0	0
ENSG00000294700	0	0	0	0	0	0
ENSG00000294713	0	0	0	0	0	0
ENSG00000294728	0	0	0	0	0	0
ENSG00000294764	0	0	0	0	0	0
ENSG00000294782	0	0	0	0	0	0
ENSG00000273552	0	0	2	10	1	4
ENSG00000294915	6	0	0	0	0	2
ENSG00000294971	0	0	0	0	0	0
ENSG00000294976	0	0	0	0	0	2
ENSG00000294989	0	0	0	0	0	0
ENSG00000295193	0	0	0	0	0	0
ENSG00000295196	46	54	50	86	42	42
ENSG00000295202	0	0	0	0	0	2
ENSG00000295213	0	0	0	4	1	0
ENSG00000295243	0	0	0	0	0	0
ENSG00000295247	0	0	0	0	0	0
ENSG00000295255	0	0	0	0	0	0
ENSG00000295271	0	0	0	0	0	0
ENSG00000295363	0	0	0	0	0	0
ENSG00000295391	2	0	1	8	2	2
ENSG00000295403	0	0	0	0	0	0
ENSG00000295423	0	0	0	0	0	0
ENSG00000230490	1	0	1	0	1	4
ENSG00000295576	0	0	0	0	0	0
ENSG00000288767	0	0	1	0	3	0
ENSG00000295604	0	0	0	0	0	0
ENSG00000295607	0	0	0	0	0	0
ENSG00000295618	0	0	0	0	1	7
ENSG00000295623	0	0	0	0	0	0
ENSG00000295634	0	0	0	0	0	0
ENSG00000295661	0	0	0	0	0	0
ENSG00000295680	0	0	0	0	0	0
ENSG00000295685	2	2	6	0	0	0
ENSG00000234535	0	0	0	0	0	0
ENSG00000288060	13	4	3	14	16	12
ENSG00000278630	0	0	0	0	0	0
ENSG00000230142	0	0	0	0	0	0
ENSG00000295740	0	0	0	0	0	0
ENSG00000231607	189	411	180	190	193	168
ENSG00000295764	0	0	0	0	0	0
ENSG00000224243	0	0	0	0	0	0
ENSG00000295795	0	0	0	0	0	0
ENSG00000295796	0	0	0	2	5	0
ENSG00000295797	0	0	0	0	0	4
ENSG00000295798	0	0	0	0	0	0
ENSG00000229520	0	0	0	0	0	0
ENSG00000295823	0	0	0	0	0	0
ENSG00000295838	0	0	0	0	0	0
ENSG00000295839	2	3	6	0	2	0
ENSG00000274270	1	4	4	12	15	4
ENSG00000295871	1	0	4	0	3	2
ENSG00000286343	0	0	0	0	0	0
ENSG00000286820	0	0	0	0	0	0
ENSG00000295938	0	0	0	0	0	0
ENSG00000295995	0	0	0	0	0	0
ENSG00000296049	0	0	0	0	0	0
ENSG00000296066	0	0	0	0	0	0
ENSG00000229249	0	0	0	0	0	0
ENSG00000296142	0	0	0	0	0	0
ENSG00000288600	0	0	0	12	4	4
ENSG00000296157	0	0	0	0	0	0
ENSG00000296210	0	0	0	0	0	0
ENSG00000296215	0	0	0	0	0	0
ENSG00000296216	0	0	0	6	0	0
ENSG00000296218	0	0	0	0	0	0
ENSG00000296234	0	0	0	0	0	0
ENSG00000289644	0	0	0	0	0	0
ENSG00000296278	0	0	0	0	0	0
ENSG00000296304	0	0	0	10	0	0
ENSG00000296305	0	0	0	0	0	0
ENSG00000231983	0	0	0	12	4	0
ENSG00000296422	0	0	0	0	0	0
ENSG00000296459	0	0	0	0	0	0
ENSG00000233405	0	0	0	6	10	13
ENSG00000296474	0	0	0	0	0	0
ENSG00000296475	0	0	0	0	0	0
ENSG00000296479	0	0	0	2	2	0
ENSG00000296519	0	0	0	2	0	0
ENSG00000235660	0	1	0	0	0	0
ENSG00000296541	0	0	0	0	0	0
ENSG00000291255	0	0	0	4	0	0
ENSG00000273784	385	280	308	96	60	98
ENSG00000290855	0	0	0	0	0	0
ENSG00000296609	10	5	16	13	9	0
ENSG00000296641	0	0	0	0	0	0
ENSG00000289354	0	0	0	0	1	0
ENSG00000296685	0	0	0	0	0	0
ENSG00000296712	0	0	0	0	0	0
ENSG00000296729	0	0	0	0	0	0
ENSG00000296735	0	0	0	4	0	0
ENSG00000296744	0	0	0	0	0	0
ENSG00000296764	0	0	0	0	0	0
ENSG00000296807	0	0	0	0	0	0
ENSG00000289861	0	0	0	4	0	0
ENSG00000247400	44	44	36	111	29	49
ENSG00000296879	0	0	0	0	0	0
ENSG00000296896	0	0	0	0	0	0
ENSG00000229483	0	0	0	0	0	0
ENSG00000296930	0	0	0	0	0	0
ENSG00000296995	0	0	0	0	0	0
ENSG00000262619	30	14	12	29	10	0
ENSG00000297025	0	0	0	0	0	0
ENSG00000297033	0	0	0	0	2	0
ENSG00000297050	0	0	0	0	0	0
ENSG00000297084	2	0	0	0	0	0
ENSG00000297110	0	0	0	6	0	0
ENSG00000297158	0	1	3	0	0	0
ENSG00000231882	2	0	0	12	0	2
ENSG00000280734	71	90	73	51	27	77
ENSG00000297191	0	4	0	10	6	0
ENSG00000297198	0	0	0	0	0	0
ENSG00000297213	0	0	0	0	0	0
ENSG00000297226	0	0	0	0	0	0
ENSG00000234854	0	0	0	0	0	0
ENSG00000297284	3	2	0	0	8	2
ENSG00000297365	0	0	0	0	0	0
ENSG00000278238	4	0	6	4	2	16
ENSG00000297399	0	0	0	4	0	0
ENSG00000297413	0	0	4	2	0	0
ENSG00000293659	0	1	0	20	4	27
ENSG00000297447	0	0	0	0	0	0
ENSG00000297450	0	0	0	0	0	0
ENSG00000297451	9	14	5	14	0	17
ENSG00000288765	0	0	0	0	0	0
ENSG00000297463	0	0	0	0	0	0
ENSG00000297468	0	0	0	0	0	0
ENSG00000297493	0	0	0	2	0	0
ENSG00000297523	0	0	0	0	0	0
ENSG00000288768	0	0	0	0	0	0
ENSG00000297549	0	0	0	0	0	0
ENSG00000297556	0	0	0	0	0	0
ENSG00000289594	24	14	6	16	14	0
ENSG00000225083	11	10	6	8	18	4
ENSG00000297625	0	0	0	0	0	0
ENSG00000229723	0	0	0	13	6	4
ENSG00000297638	29	13	8	26	25	62
ENSG00000255874	420	330	338	136	62	76
ENSG00000297709	0	0	0	0	0	0
ENSG00000289475	0	0	0	0	0	0
ENSG00000297783	0	0	0	16	0	0
ENSG00000297807	0	0	0	0	0	0
ENSG00000229792	0	0	0	0	0	0
ENSG00000297874	0	0	0	0	0	0
ENSG00000297897	0	0	0	0	0	0
ENSG00000227911	0	0	0	0	0	0
ENSG00000277448	0	0	0	0	0	0
ENSG00000297914	0	0	0	0	2	0
ENSG00000297916	0	0	0	0	0	0
ENSG00000297922	0	0	0	0	0	0
ENSG00000297942	0	0	0	6	0	0
ENSG00000297973	0	0	0	0	0	0
ENSG00000233613	31	36	35	9	2	1
ENSG00000233532	130	97	138	62	84	124
ENSG00000298007	4	1	0	3	8	0
ENSG00000298024	0	0	0	0	0	0
ENSG00000298037	1	3	1	21	6	10
ENSG00000260094	0	0	0	0	0	0
ENSG00000298057	0	0	0	0	1	0
ENSG00000226722	0	0	0	0	0	0
ENSG00000298072	2	3	3	0	0	0
ENSG00000298088	0	0	0	0	0	0
ENSG00000298145	0	0	0	0	0	0
ENSG00000298148	0	0	0	0	0	0
ENSG00000224429	30	25	24	46	29	49
ENSG00000298154	0	0	0	0	0	0
ENSG00000298164	0	0	0	0	3	0
ENSG00000289688	4	0	4	14	17	0
ENSG00000298166	0	0	0	0	0	0
ENSG00000298172	1	13	6	9	4	2
ENSG00000293265	1	2	0	0	0	0
ENSG00000298177	0	0	0	0	0	0
ENSG00000298184	0	0	0	0	0	0
ENSG00000289860	7	0	4	0	0	2
ENSG00000298199	0	0	0	0	0	0
ENSG00000290911	25	2	19	8	8	9
ENSG00000298233	2	0	0	0	0	0
ENSG00000298242	0	0	0	0	0	0
ENSG00000287923	40	19	25	26	28	10
ENSG00000298325	2	5	0	2	0	0
ENSG00000298330	0	0	0	6	0	0
ENSG00000298332	0	0	0	11	0	0
ENSG00000298343	3	2	0	0	0	0
ENSG00000298419	2	0	2	17	26	4
ENSG00000298428	0	0	0	0	0	0
ENSG00000298439	0	0	0	2	0	0
ENSG00000298443	0	0	1	1	2	0
ENSG00000298451	0	0	0	0	0	0
ENSG00000227336	0	0	0	0	0	0
ENSG00000298468	0	0	0	0	0	0
ENSG00000298494	0	0	0	0	2	0
ENSG00000287159	0	0	0	0	0	0
ENSG00000120664	0	0	0	0	0	0
ENSG00000229437	0	0	0	4	2	0
ENSG00000230223	0	0	0	0	0	0
ENSG00000298544	0	0	0	10	2	0
ENSG00000286746	0	0	0	0	0	0
ENSG00000298559	0	0	0	0	0	0
ENSG00000298613	0	0	0	0	0	0
ENSG00000298635	0	0	0	0	0	0
ENSG00000228669	0	0	0	0	0	0
ENSG00000224405	0	0	0	0	0	0
ENSG00000272695	37	54	46	56	58	29
ENSG00000226921	0	0	3	4	0	0
ENSG00000271564	0	0	0	0	0	0
ENSG00000298702	0	0	0	0	0	0
ENSG00000237699	0	0	0	0	0	0
ENSG00000298722	0	0	0	0	0	0
ENSG00000298745	0	0	0	0	0	0
ENSG00000235875	0	0	0	0	0	0
ENSG00000298786	0	0	0	0	0	0
ENSG00000225870	0	0	0	0	0	0
ENSG00000298822	0	0	0	0	0	0
ENSG00000287876	0	0	0	0	0	0
ENSG00000298846	0	0	0	0	0	0
ENSG00000298851	7	0	0	12	0	0
ENSG00000298882	0	0	0	0	0	0
ENSG00000298898	0	0	0	0	0	0
ENSG00000298914	0	0	0	0	0	0
ENSG00000234384	0	0	0	0	0	3
ENSG00000299115	23	16	14	0	0	0
ENSG00000299179	0	0	0	0	0	0
ENSG00000226250	0	0	0	0	0	0
ENSG00000299208	0	0	0	0	0	0
ENSG00000231358	0	0	0	0	0	0
ENSG00000299254	0	0	0	0	0	4
ENSG00000299266	0	0	0	0	0	0
ENSG00000278156	125	81	49	48	34	4
ENSG00000299274	0	0	0	0	0	0
ENSG00000234377	2	0	3	1	0	0
ENSG00000276527	0	0	0	0	0	0
ENSG00000299308	0	0	0	0	0	0
ENSG00000299323	0	0	0	0	0	0
ENSG00000299334	0	0	0	0	0	0
ENSG00000299362	2	0	0	0	0	6
ENSG00000299377	0	0	0	4	2	0
ENSG00000299383	0	0	0	0	0	0
ENSG00000299388	0	0	0	0	0	0
ENSG00000299584	0	0	0	0	0	0
ENSG00000283554	0	0	0	12	0	7
ENSG00000291041	47	20	22	29	18	15
ENSG00000299637	0	0	0	0	0	0
ENSG00000287376	0	0	0	0	0	1
ENSG00000299657	0	0	0	0	0	0
ENSG00000299661	0	0	0	0	0	0
ENSG00000299672	0	0	0	0	0	0
ENSG00000299690	0	0	0	0	7	10
ENSG00000299724	0	0	0	0	0	0
ENSG00000299861	0	0	0	0	0	0
ENSG00000299862	0	0	0	5	3	5
ENSG00000299877	0	0	0	0	0	6
ENSG00000299891	0	0	0	0	0	0
ENSG00000299936	0	0	0	0	0	0
ENSG00000300029	0	0	0	0	0	0
ENSG00000224329	0	0	0	0	0	0
ENSG00000300076	0	0	0	0	0	0
ENSG00000233528	0	0	0	0	0	0
ENSG00000300115	0	0	0	0	0	0
ENSG00000300142	0	0	0	0	0	0
ENSG00000300181	0	0	0	28	81	31
ENSG00000229599	0	0	0	0	0	0
ENSG00000300238	0	0	0	0	0	0
ENSG00000300295	0	0	0	0	0	0
ENSG00000236076	0	0	0	1	0	0
ENSG00000300318	0	0	0	0	0	0
ENSG00000300334	3	12	6	4	0	0
ENSG00000236778	36	19	35	32	33	42
ENSG00000290234	0	0	0	0	0	0
ENSG00000275741	0	0	0	0	0	0
ENSG00000300524	2	12	20	8	36	16
ENSG00000300543	1	0	0	18	0	0
ENSG00000293145	0	0	0	0	0	0
ENSG00000300631	0	1	0	0	0	0
ENSG00000300663	0	0	0	0	0	0
ENSG00000231061	0	0	0	0	0	0
ENSG00000290963	0	0	0	0	0	0
ENSG00000231238	0	0	0	0	0	0
ENSG00000289235	0	4	1	1	2	0
ENSG00000300912	0	0	0	0	0	0
ENSG00000293326	0	0	2	0	0	14
ENSG00000232849	0	0	0	0	0	0
ENSG00000301029	0	0	0	0	0	0
ENSG00000301084	0	0	0	0	0	0
ENSG00000301102	6	0	2	5	0	8
ENSG00000281721	0	2	0	2	8	0
ENSG00000284196	0	0	0	11	4	0
ENSG00000301214	0	0	0	0	0	0
ENSG00000301227	0	0	0	0	0	0
ENSG00000301232	0	0	0	0	0	8
ENSG00000229175	0	0	0	0	0	0
ENSG00000122043	0	0	0	0	0	0
ENSG00000301304	0	0	0	0	0	0
ENSG00000277047	0	0	0	0	0	0
ENSG00000301326	0	0	0	0	0	0
ENSG00000286537	0	0	0	0	0	0
ENSG00000287722	0	0	0	0	0	0
ENSG00000301465	0	0	0	4	2	0
ENSG00000301480	0	0	0	0	0	0
ENSG00000224517	0	0	0	0	0	0
ENSG00000301515	0	0	0	0	0	0
ENSG00000226846	1	0	0	0	0	0
ENSG00000301598	0	0	0	0	0	0
ENSG00000223815	0	0	2	0	0	0
ENSG00000301617	1	0	0	6	2	6
ENSG00000277767	0	0	6	8	6	1
ENSG00000301641	0	0	0	0	0	0
ENSG00000301648	1	1	0	2	0	0
ENSG00000301677	0	0	0	0	0	0
ENSG00000243008	26	17	31	4	12	10
ENSG00000231817	0	4	2	8	0	4
ENSG00000301741	0	0	0	0	0	0
ENSG00000275964	86	21	74	10	6	16
ENSG00000277228	0	0	0	0	0	0
ENSG00000301785	0	0	0	0	0	0
ENSG00000234625	0	0	0	0	0	0
ENSG00000301818	0	0	0	0	0	0
ENSG00000301850	0	0	0	0	0	0
ENSG00000301895	0	0	0	0	0	0
ENSG00000215483	45	9	8	29	16	0
ENSG00000301913	0	0	4	10	0	0
ENSG00000285806	0	0	0	0	0	0
ENSG00000229309	0	0	0	0	0	0
ENSG00000301932	0	0	0	0	0	0
ENSG00000301937	0	0	0	0	0	0
ENSG00000301949	0	0	0	0	0	0
ENSG00000301953	0	0	0	0	0	0
ENSG00000301970	0	0	0	0	0	0
ENSG00000302030	9	10	11	28	8	2
ENSG00000302049	0	0	0	6	0	0
ENSG00000285714	0	0	0	0	0	3
ENSG00000302073	0	0	0	0	0	2
ENSG00000302077	0	0	0	0	4	0
ENSG00000302081	0	0	0	0	0	0
ENSG00000289569	0	0	0	32	63	62
ENSG00000302093	0	0	0	0	0	0
ENSG00000302105	0	0	0	0	0	8
ENSG00000302109	0	0	0	0	0	0
ENSG00000287635	1	1	3	3	0	0
ENSG00000302133	0	0	0	0	0	0
ENSG00000286469	0	0	0	0	0	0
ENSG00000290807	7	1	6	7	4	0
ENSG00000302249	0	0	0	0	0	0
ENSG00000290808	45	41	32	94	44	13
ENSG00000302275	2	2	0	0	0	0
ENSG00000261728	0	0	8	2	0	0
ENSG00000287599	0	0	0	0	0	0
ENSG00000285621	0	0	0	6	0	2
ENSG00000302428	0	0	0	0	0	0
ENSG00000302433	0	0	0	0	0	0
ENSG00000302435	0	0	0	2	0	0
ENSG00000302448	0	0	0	0	0	0
ENSG00000287460	0	0	0	0	0	0
ENSG00000233009	0	0	0	0	0	0
ENSG00000288103	9	5	2	62	52	48
ENSG00000302474	0	0	0	0	0	0
ENSG00000302486	0	0	0	0	0	0
ENSG00000286446	0	0	0	0	0	0
ENSG00000285680	0	0	0	0	0	0
ENSG00000302557	4	0	0	13	5	21
ENSG00000302562	0	0	0	0	0	0
ENSG00000302571	0	0	0	0	0	3
ENSG00000302583	0	0	0	0	0	0
ENSG00000274605	251	274	246	70	154	78
ENSG00000302602	0	0	0	0	0	0
ENSG00000302607	2	9	8	7	6	0
ENSG00000302615	5	12	4	0	2	0
ENSG00000302629	0	0	0	0	0	0
ENSG00000302632	0	0	0	0	0	0
ENSG00000234650	3	4	0	0	0	0
ENSG00000302662	0	0	0	0	0	0
ENSG00000302668	0	0	3	0	0	0
ENSG00000302670	0	0	0	0	0	0
ENSG00000302693	0	0	0	0	0	0
ENSG00000287546	0	0	0	6	0	0
ENSG00000302725	0	0	0	0	0	0
ENSG00000225249	0	0	0	0	8	0
ENSG00000229918	2	2	0	0	0	0
ENSG00000302815	0	0	0	0	0	0
ENSG00000302844	0	0	0	0	0	0
ENSG00000277368	0	8	0	0	3	5
ENSG00000277020	5	3	0	8	22	0
ENSG00000302924	0	0	0	0	0	0
ENSG00000233672	42	18	28	0	8	0
ENSG00000302954	0	0	0	0	0	2
ENSG00000303000	0	0	0	0	0	0
ENSG00000271850	0	0	0	1	0	0
ENSG00000303018	0	0	0	0	0	0
ENSG00000285572	0	0	0	0	0	1
ENSG00000279516	0	0	0	0	0	0
ENSG00000236581	0	1	4	0	8	0
ENSG00000287018	0	0	4	2	0	0
ENSG00000303053	0	0	0	0	0	0
ENSG00000303060	0	0	0	0	0	0
ENSG00000289887	0	0	0	0	0	0
ENSG00000289901	8	0	0	16	34	24
ENSG00000303070	0	0	0	0	0	0
ENSG00000303076	0	0	0	0	0	0
ENSG00000273723	10	10	6	17	44	38
ENSG00000303125	0	0	0	0	0	0
ENSG00000229557	0	2	0	0	0	0
ENSG00000303149	0	0	0	0	0	0
ENSG00000303156	0	0	0	0	0	0
ENSG00000224853	0	0	0	0	0	0
ENSG00000303208	1	0	0	5	0	1
ENSG00000303224	0	0	0	4	0	0
ENSG00000289010	0	5	8	43	4	12
ENSG00000303231	0	0	0	0	0	0
ENSG00000228295	0	0	2	4	0	0
ENSG00000303246	0	0	0	0	0	0
ENSG00000303247	0	0	0	0	0	0
ENSG00000303248	0	0	0	0	0	0
ENSG00000303261	0	0	0	0	0	0
ENSG00000303270	0	0	0	0	0	0
ENSG00000290660	0	0	4	0	0	0
ENSG00000303331	0	0	2	7	0	0
ENSG00000303355	0	0	0	0	0	0
ENSG00000303388	0	0	0	0	0	0
ENSG00000303562	0	0	0	0	0	0
ENSG00000303575	0	0	0	0	2	2
ENSG00000303577	1	0	0	0	0	0
ENSG00000303666	0	0	0	0	0	0
ENSG00000233456	2	0	0	0	0	0
ENSG00000260910	34	16	69	33	18	6
ENSG00000303705	0	0	0	0	0	0
ENSG00000303811	0	0	0	0	0	0
ENSG00000303813	0	0	0	14	14	14
ENSG00000303827	0	0	0	17	9	0
ENSG00000303843	0	0	6	19	14	0
ENSG00000238189	0	0	0	0	0	0
ENSG00000303952	283	210	185	257	184	188
ENSG00000223617	772	781	804	1266	830	812
ENSG00000178734	0	0	2	13	2	0
ENSG00000304052	0	0	0	0	0	0
ENSG00000304062	0	0	0	0	0	0
ENSG00000304064	0	0	0	1	0	0
ENSG00000237879	0	0	0	45	2	9
ENSG00000304076	0	0	0	0	0	0
ENSG00000304100	0	0	0	0	0	0
ENSG00000224743	0	0	0	18	19	2
ENSG00000304148	0	0	0	24	10	13
ENSG00000286286	0	0	0	65	15	4
ENSG00000304203	0	0	0	4	0	2
ENSG00000304214	0	0	0	0	0	0
ENSG00000304222	0	0	0	11	4	0
ENSG00000238185	0	0	0	3	6	0
ENSG00000230403	0	0	0	8	0	0
ENSG00000288552	0	0	0	0	0	0
ENSG00000304277	0	0	0	0	0	0
ENSG00000304284	0	0	0	0	0	0
ENSG00000304344	0	0	0	8	0	0
ENSG00000304418	0	0	0	0	0	0
ENSG00000304432	0	2	0	0	0	0
ENSG00000287575	0	0	8	0	8	2
ENSG00000225105	0	0	0	0	2	1
ENSG00000238169	0	0	0	4	0	0
ENSG00000278390	49	23	37	36	29	6
ENSG00000234056	0	0	0	13	0	4
ENSG00000304499	0	0	0	20	22	8
ENSG00000285534	0	0	0	2	6	0
ENSG00000304584	0	0	0	0	0	0
ENSG00000304645	0	0	0	0	0	0
ENSG00000304656	7	0	0	8	0	3
ENSG00000304670	7	6	8	4	0	0
ENSG00000304676	0	0	0	0	2	0
ENSG00000304677	0	0	0	0	0	0
ENSG00000304678	4	1	12	42	8	23
ENSG00000289827	6	6	8	5	0	0
ENSG00000304691	0	0	0	0	0	0
ENSG00000304700	0	0	0	0	0	0
ENSG00000304701	0	0	0	0	0	0
ENSG00000304703	0	0	0	0	0	0
ENSG00000304712	0	0	0	0	0	0
ENSG00000304722	25	10	21	16	3	8
ENSG00000304746	0	0	0	5	10	0
ENSG00000304917	0	0	0	0	0	0
ENSG00000304923	0	0	0	0	0	0
ENSG00000304924	0	0	0	6	3	0
ENSG00000304929	0	0	0	0	0	0
ENSG00000290438	0	0	0	0	0	0
ENSG00000304938	0	0	0	0	0	0
ENSG00000304940	0	0	0	0	0	0
ENSG00000304941	0	0	0	0	0	0
ENSG00000304956	0	1	0	0	0	0
ENSG00000304981	0	0	0	0	0	0
ENSG00000304987	0	0	0	0	0	0
ENSG00000304988	0	0	0	0	0	0
ENSG00000305002	0	0	0	0	0	0
ENSG00000305062	0	0	0	0	0	0
ENSG00000305075	0	0	0	0	0	0
ENSG00000226968	0	0	0	2	0	0
ENSG00000289904	15	13	16	12	25	3
ENSG00000305188	0	0	0	0	0	0
ENSG00000305203	0	0	0	0	0	0
ENSG00000224933	0	0	0	0	0	0
ENSG00000305280	0	0	0	0	0	0
ENSG00000237092	0	0	0	0	0	0
ENSG00000275830	2	0	0	0	0	0
ENSG00000305297	0	0	0	0	0	0
ENSG00000305302	0	0	0	0	0	0
ENSG00000305305	0	0	0	0	0	0
ENSG00000305311	0	0	0	0	0	0
ENSG00000305329	0	0	0	0	0	0
ENSG00000305345	0	0	0	0	0	0
ENSG00000233610	0	0	0	8	0	0
ENSG00000305365	0	0	0	0	0	0
ENSG00000232885	0	0	0	2	0	0
ENSG00000305421	0	0	0	0	0	8
ENSG00000261485	82	57	48	43	10	12
ENSG00000305468	0	0	0	0	0	0
ENSG00000305545	0	0	0	0	0	0
ENSG00000305618	0	0	0	0	0	0
ENSG00000305628	0	0	0	0	0	0
ENSG00000305655	0	0	0	0	0	0
ENSG00000305665	0	0	0	4	0	0
ENSG00000290437	0	0	0	0	0	0
ENSG00000287861	0	0	0	0	0	0
ENSG00000305909	0	0	0	0	0	0
ENSG00000305912	0	0	0	0	0	0
ENSG00000305931	0	0	0	0	0	0
ENSG00000305968	0	0	0	0	0	0
ENSG00000305993	0	0	0	0	0	0
ENSG00000306017	0	0	0	0	0	0
ENSG00000306024	0	0	0	0	0	0
ENSG00000286416	18	12	10	70	26	10
ENSG00000306040	0	0	0	0	0	0
ENSG00000306102	2	0	0	0	0	0
ENSG00000287530	2	10	10	0	0	2
ENSG00000288015	0	0	0	0	0	0
ENSG00000274922	2	3	2	14	0	0
ENSG00000306204	0	0	0	0	0	0
ENSG00000306232	0	0	0	4	0	0
ENSG00000306247	8	3	1	12	0	8
ENSG00000306305	0	0	0	0	0	0
ENSG00000306322	0	0	0	0	0	0
ENSG00000306332	0	0	0	0	0	0
ENSG00000306347	0	0	0	0	0	0
ENSG00000306348	0	0	0	0	0	0
ENSG00000306361	0	0	0	0	0	0
ENSG00000288038	0	0	0	0	0	0
ENSG00000226903	0	0	0	0	0	0
ENSG00000306398	0	0	0	0	0	0
ENSG00000306415	0	0	0	0	0	0
ENSG00000306446	0	0	0	0	0	0
ENSG00000230710	0	0	0	0	0	0
ENSG00000306478	0	0	0	0	0	0
ENSG00000306480	0	0	0	0	0	0
